date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
12/2/2013 3:06,24,2,3,64,12576,0,2451,0,0,4,3/3/2014,3/4/2014,2,0,1,8785,1,1,4,6,105,35,25
12/2/2013 3:06,24,2,3,64,12576,0,2451,0,1,4,2/26/2014,2/28/2014,2,0,1,8785,1,1,1,6,105,35,25
12/2/2013 3:07,24,2,3,64,12576,0,2451,0,0,4,2/26/2014,2/27/2014,2,0,1,8785,1,1,8,6,105,35,25
12/2/2013 3:08,24,2,3,64,12576,0,2451,0,0,4,2/27/2014,2/28/2014,2,0,1,8785,1,1,1,6,105,35,25
12/2/2013 4:30,24,2,3,64,12576,0,2451,0,0,4,2/26/2014,2/27/2014,2,0,1,8785,1,1,1,6,105,35,25
12/2/2013 4:42,24,2,3,64,12576,0,2451,0,0,4,3/3/2014,3/4/2014,2,0,1,8785,1,1,2,6,105,35,55
12/2/2013 4:43,24,2,3,64,12576,0,2451,0,0,4,2/26/2014,2/27/2014,2,0,1,8785,1,1,1,6,105,35,55
1/25/2014 23:50,24,2,3,64,12576,0,2451,0,0,4,3/3/2014,3/4/2014,2,0,1,8746,1,1,1,6,105,29,82
1/25/2014 23:53,24,2,3,64,12576,0,2451,0,0,4,3/3/2014,3/4/2014,2,0,1,21787,6,1,2,6,105,29,9
1/25/2014 23:54,24,2,3,64,12576,0,2451,0,0,4,2/28/2014,3/4/2014,2,0,1,21787,6,1,1,6,105,29,9
1/26/2014 0:00,24,2,3,64,12576,0,2451,0,0,4,3/3/2014,3/4/2014,2,0,1,21787,6,1,1,6,105,29,20
2/23/2014 20:54,24,2,3,64,12576,0,2451,0,0,2,3/2/2014,3/3/2014,2,0,1,18489,6,1,1,6,105,29,90
7/17/2014 23:59,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,82
7/18/2014 0:24,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,43
7/18/2014 0:50,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,8
7/18/2014 0:55,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,43
7/18/2014 1:00,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,99
7/18/2014 1:02,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,2,6,105,29,8
7/18/2014 1:30,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,38
7/18/2014 1:32,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,25
7/18/2014 1:33,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,50
7/18/2014 1:36,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,67
7/18/2014 1:45,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,35
7/18/2014 1:47,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,20
7/18/2014 1:51,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,57
7/18/2014 1:56,24,2,3,64,12576,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,8
7/18/2014 2:02,24,2,3,64,12576,0,2451,0,0,2,8/28/2014,8/29/2014,2,0,1,8746,1,1,1,6,105,29,8
7/18/2014 2:09,24,2,3,64,12576,0,2451,0,0,2,8/27/2014,8/28/2014,2,0,1,17823,1,1,1,6,105,770,99
7/18/2014 2:12,24,2,3,64,12576,0,2451,0,0,2,8/27/2014,8/28/2014,2,0,1,17823,1,1,1,6,105,770,22
7/18/2014 2:13,24,2,3,64,12576,0,2451,0,0,2,8/27/2014,8/28/2014,2,0,1,17823,1,1,1,6,105,770,25
7/18/2014 2:18,24,2,3,64,12576,0,2451,0,0,2,8/27/2014,8/28/2014,2,0,1,17823,1,1,1,6,105,770,64
7/18/2014 2:24,24,2,3,64,12576,0,2451,0,0,2,8/27/2014,8/28/2014,2,0,1,17823,1,1,1,6,105,770,99
8/3/2014 2:26,24,2,3,64,4777,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,3,6,105,29,64
8/3/2014 2:42,24,2,3,64,4777,0,2451,0,0,2,8/28/2014,8/29/2014,2,0,1,8746,1,1,1,6,105,29,64
8/3/2014 2:53,24,2,3,64,4777,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,38
8/9/2014 3:11,24,2,3,64,4777,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,2,6,105,29,30
8/9/2014 3:18,24,2,3,64,4777,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,1,6,105,29,95
8/9/2014 3:23,24,2,3,64,4777,0,2451,0,0,2,8/30/2014,8/31/2014,2,0,1,8746,1,1,2,6,105,29,99
